2.187491118182888997e-03
2.117123163660823877e-03
1.832636919549163060e-03
1.354872919214270693e-03
7.247486761927713662e-04
-1.249757365893440730e-07
-7.506191391141803573e-04
-1.452598608549499895e-03
-2.034164969568023722e-03
-2.432931212765971664e-03
-2.602600203857566297e-03
-2.518163506187222692e-03
-2.179151298912722530e-03
-1.610539472541158571e-03
-8.611409674985281634e-04
4.455179611091223516e-07
8.920089924103788252e-04
1.725477512301274970e-03
2.415526030217996379e-03
2.888208462283322481e-03
3.088750347277781534e-03
2.987692616313445283e-03
2.584714157232448524e-03
1.909670160219466414e-03
1.020646174215631558e-03
-8.801291689008081904e-07
-1.057384580483978999e-03
-2.044500217313517318e-03
-2.861221349107460118e-03
-3.420120661910827815e-03
-3.656556948411875119e-03
-3.535917210776604470e-03
-3.058101127375223351e-03
-2.258705078371380740e-03
-1.206674999294341964e-03
1.456870962803079022e-06
1.250290280066499110e-03
2.416457693812766247e-03
3.380690210464830023e-03
4.039880385443418535e-03
4.317934625391910836e-03
4.174288374100197825e-03
3.609153457939261959e-03
2.664862909456408666e-03
1.423048032103754875e-03
-2.209155995701723275e-06
-1.474697277784070559e-03
-2.848953814817466526e-03
-3.984496771607230065e-03
-4.760030888644416897e-03
-5.086206287748923013e-03
-4.915605197875597826e-03
-4.248866031180153525e-03
-3.136204644898309742e-03
-1.674028874654631856e-03
3.176519871525718384e-06
1.735038211481183638e-03
3.350470505672233177e-03
4.684419354588207317e-03
5.594550797361715067e-03
5.976212957138363202e-03
5.774118964115569456e-03
4.989475695391376586e-03
3.681697416757611762e-03
1.964357239159429148e-03
-4.405461907211129307e-06
-2.036241811764006541e-03
-3.930432725633530890e-03
-5.493539331318741947e-03
-6.558958125243746079e-03
-7.004422683316907997e-03
-6.765636275506939530e-03
-5.844548531201186094e-03
-4.311277419684097015e-03
-2.299281473498874032e-03
5.950353315345966349e-06
2.383766980353484860e-03
4.599272194824371648e-03
6.426328084533296410e-03
7.670411810817479373e-03
8.189036624349686766e-03
7.907619269815157476e-03
6.829064445115057801e-03
5.035910740225050738e-03
2.684589885520878658e-03
-7.874409614788625668e-06
-2.783635652375922830e-03
-5.368488611052061633e-03
-7.498730295030325149e-03
-8.947808691161145481e-03
-9.550090073543385585e-03
-9.219280783366170379e-03
-7.959497252282714957e-03
-5.867650743019312172e-03
-3.126640149974380545e-03
1.025072206052757695e-05
3.242463698632145307e-03
6.250706929683050132e-03
8.728241570861283022e-03
1.041187355422985850e-02
1.110954592703006401e-02
1.072167205489676228e-02
